file_name.x	Date	Lab	Plate	background_mean	background_SD	threshold	Reference1_val	Reference1_titre	Reference2_val	Reference2_titre	Control1_val	Control1_titre	Control2_val	Control2_titre	Infected1_val	Infected1_titre	Infected2_val	Infected2_titre	Infected3_val	Infected3_titre	Infected4_val	Infected4_titre	file_name.y	inv_Reference1_titre	inv_Reference2_titre	inv_Control1_titre	inv_Control2_titre	inv_Infected1_titre	inv_Infected2_titre	inv_Infected3_titre	inv_Infected4_titre	Reference_average	inv_Reference1_titre_norm	inv_Reference2_titre_norm	inv_Control1_titre_norm	inv_Control2_titre_norm	inv_Infected1_titre_norm	inv_Infected2_titre_norm	inv_Infected3_titre_norm	inv_Infected4_titre_norm
2023-03-14 plate_5.csv	2023-03-14	Demengeot	plate_5	1.728875	0.07262317123342936	1.8741213424668586	2.033	5.22600639685607e-7	2.159	5.22600639685607e-7	1.957	0.00214057222015225	1.983	0.00214057222015225	1.986	0.00214057222015225	2.008	5.22600639685607e-7	1.886	5.35143055038062e-4	2.036	5.22600639685607e-7	2023-03-14 plate_5	1913507.0339783612	1913507.0339783612	467.1648032173725	467.1648032173725	467.1648032173725	1913507.0339783612	1868.6592128694917	1913507.0339783612	5.22600639685607e-7	3661509169084.665	3661509169084.665	893923136.9835591	893923136.9835591	893923136.9835591	3661509169084.665	3575692547.9342403	3661509169084.665
2023-03-14 plate_6.csv	2023-03-14	Demengeot	plate_6	1.4833749999999999	0.0787454080293847	1.6408658160587692	1.819	3.96941721842567e-7	1.806	3.96941721842567e-7	1.657	2.54042701979243e-5	1.661	6.35106754948107e-6	1.707	1.58776688737027e-6	1.719	2.54042701979243e-5	1.938	2.54042701979243e-5	1.805	1.01617080791697e-4	2023-03-14 plate_6	2519261.50609236	2519261.50609236	39363.46103269311	157453.84413077257	629815.3765230892	39363.46103269311	39363.46103269311	9840.865258173297	3.96941721842567e-7	6346678536078.745	6346678536078.745	99166852126.23036	396667408504.9218	1586669634019.6846	99166852126.23036	99166852126.23036	24791713031.55764
2023-03-14 plate_7.csv	2023-03-14	Demengeot	plate_7	1.830125	0.0869341910379833	2.0039933820759668	2.073	4.01533715857898e-7	2.152	1.00383428964474e-7	2.01	1.60613486343159e-6	2.122	1.02792631259622e-4	2.425	1.60613486343159e-6	2.063	0.00164468210015395	2.104	4.01533715857898e-7	2.02	0.00164468210015395	2023-03-14 plate_7	2490450.88994195	9961803.559767848	622612.7224854882	9728.32378883573	622612.7224854882	608.0202368022339	2490450.88994195	608.0202368022339	2.50958572411186e-7	9923753016340.25	39695012065361.195	2480938254085.0654	38764660220.079056	2480938254085.0654	2422791263.754944	9923753016340.25	2422791263.754944
2023-03-14 plate_8.csv	2023-03-14	Demengeot	plate_8	1.2575	0.07422937423958256	1.4059587484791651	1.635	1.84620828978623e-6	1.428	1.15388018111639e-7	1.592	0.00756206915496438	1.598	0.00756206915496438	1.497	4.72629322185274e-4	1.684	0.00756206915496438	1.425	1.15388018111639e-7	1.548	0.00756206915496438	2023-03-14 plate_8	541650.6932247545	8666411.0915961	132.23893877557515	132.23893877557515	2115.8230204092015	132.23893877557515	8666411.0915961	132.23893877557515	9.807981539489346e-7	552255008886.3195	8836080142181.139	134827883.02888688	134827883.02888688	2157246128.462189	134827883.02888688	8836080142181.139	134827883.02888688
2023-03-15 plate_1.csv	2023-03-15	Demengeot	plate_1	2.006625	0.08490488375655605	2.176434767513112	2.467	1.60091973681487e-6	2.582	1.60091973681487e-6	2.325	4.09835452624606e-4	2.614	0.00655736724199369	2.423	6.40367894725946e-6	2.256	4.00229934203716e-7	2.383	1.60091973681487e-6	2.446	1.60091973681487e-6	2023-03-15 plate_1	624640.9342104574	624640.9342104574	2440.0036492596037	152.50022807872534	156160.23355261484	2498563.7368418393	624640.9342104574	624640.9342104574	1.60091973681487e-6	390176296691.3129	390176296691.3129	1524126158.950444	95257884.93440282	97544074172.82855	1560705186765.2578	390176296691.3129	390176296691.3129
2023-03-15 plate_2.csv	2023-03-15	Demengeot	plate_2	1.895375	0.07503701467561574	2.0454490293512313	2.166	6.70236803538811e-7	2.313	2.68094721415524e-6	2.234	1.71580621705936e-4	2.103	6.70236803538811e-7	2.147	1.67559200884703e-7	2.082	1.67559200884703e-7	2.382	4.28951554264839e-5	2.182	6.86322486823743e-4	2023-03-15 plate_2	1492009.9802339391	373002.49505848537	5828.163985288812	1492009.9802339391	5968039.920935748	5968039.920935748	23312.655941155303	1457.040996322205	1.6755920088470254e-6	890437512447.0729	222609378111.7686	3478271532.996371	890437512447.0729	3561750049788.2866	3561750049788.2866	13913086131.985516	869567883.249094
2023-03-15 plate_3.csv	2023-03-15	Demengeot	plate_3	1.07075	0.06393691086867252	1.198623821737345	1.498	1.56390979133318e-6	1.432	1.56390979133318e-6	1.235	0.00160144362632518	1.255	0.00160144362632518	1.3	1.00090226645324e-4	1.214	0.00160144362632518	1.326	6.25563916533274e-6	1.26	6.25563916533274e-6	2023-03-15 plate_3	639423.0700145012	639423.0700145012	624.436591811035	624.436591811035	9990.985468976534	624.436591811035	159855.76750362478	159855.76750362478	1.56390979133318e-6	408861862466.7698	408861862466.7698	399279162.56520396	399279162.56520396	6388466601.043247	399279162.56520396	102215465616.69211	102215465616.69211
2023-03-15 plate_4.csv	2023-03-15	Demengeot	plate_4	2.07475	0.13515573028388922	2.3450614605677784	2.526	2.31738349810544e-6	2.572	2.31738349810544e-6	2.547	0.00949200280823988	2.352	0.00949200280823988	2.431	3.7078135969687e-5	2.541	0.00949200280823988	2.566	0.00949200280823988	2.464	0.00949200280823988	2023-03-15 plate_4	431521.1534118296	431521.1534118296	105.35184409468499	105.35184409468499	26970.072088239383	105.35184409468499	105.35184409468499	105.35184409468499	2.31738349810544e-6	186210505841.8758	186210505841.8758	45461549.27780172	45461549.27780172	11638156615.117252	45461549.27780172	45461549.27780172	45461549.27780172
2023-03-15 plate_5.csv	2023-03-15	Demengeot	plate_5	2.2275	0.06793484273289256	2.363369685465785	2.438	4.62244747651807e-7	2.594	1.84897899060723e-6	2.658	0.0075734179455272	2.366	4.62244747651807e-7	2.405	2.95836638497156e-5	2.382	4.62244747651807e-7	2.387	4.62244747651807e-7	2.866	0.0075734179455272	2023-03-15 plate_5	2163356.1118432987	540839.0279608241	132.04077831074832	2163356.1118432987	33802.4392475516	2163356.1118432987	2163356.1118432987	132.04077831074832	1.1556118691295185e-6	1872043866659.9004	468010966664.9746	114260489.90844129	1872043866659.9004	29250685416.560993	1872043866659.9004	1872043866659.9004	114260489.90844129
2023-03-31 plate_1.csv	2023-03-31	Demengeot	plate_1	1.729625	0.1071553445104016	1.9439356890208033	2.181	2.57580468022507e-6	2.201	2.57580468022507e-6	2.055	0.00263762399255048	1.947	0.00263762399255048	2.16	0.00263762399255048	2.271	0.0105504959702019	1.944	4.02469481285168e-8	1.981	0.00263762399255048	2023-03-31 plate_1	388228.19434920105	388228.19434920105	379.1290960441404	379.1290960441404	379.1290960441404	94.78227401103528	24846604.43834881	379.1290960441404	2.57580468022507e-6	150721130887.64102	150721130887.64102	147188604.38246143	147188604.38246143	147188604.38246143	36797151.09561543	9646152376809.004	147188604.38246143
2023-03-31 plate_2.csv	2023-03-31	Demengeot	plate_2	2.495625	0.10011555823147578	2.6958561164629513	2.966	2.34073033051644e-6	2.737	5.8518258262911e-7	2.704	9.36292132206575e-6	2.699	2.34073033051644e-6	2.791	9.36292132206575e-6	2.805	5.99226964612208e-4	2.699	5.8518258262911e-7	2.821	0.00958763143379533	2023-03-31 plate_2	427217.0898812458	1708868.3595249832	106804.27247031154	427217.0898812458	106804.27247031154	1668.8167573486178	1708868.3595249832	104.3010473342886	1.462956456572775e-6	292023107018.5607	1168092428074.243	73005776754.64023	292023107018.5607	73005776754.64023	1140715261.7912536	1168092428074.243	71294703.86195335
2023-03-31 plate_3.csv	2023-03-31	Demengeot	plate_3	1.749875	0.07733126793218899	1.9045375358643781	2.226	2.06099733084298e-6	2.074	5.15249332710746e-7	1.925	1.28812333177686e-7	2.227	0.00844184506713285	1.932	5.15249332710746e-7	1.977	1.28812333177686e-7	1.91	5.15249332710746e-7	1.947	5.15249332710746e-7	2023-03-31 plate_3	485201.9869385199	1940807.947754076	7763231.791016333	118.45751634241203	1940807.947754076	7763231.791016333	1940807.947754076	1940807.947754076	1.288123331776863e-6	376673549006.5401	1506694196026.1575	6026776784104.652	91961315.67542478	1506694196026.1575	6026776784104.652	1506694196026.1575	1506694196026.1575
2023-03-31 plate_4.csv	2023-03-31	Demengeot	plate_4	2.4515000000000002	0.11818508486993726	2.687870169739875	2.799	4.35411736443977e-7	2.869	1.74164694577591e-6	2.73	6.96658778310363e-6	2.949	0.00178344647247453	2.778	0.00178344647247453	2.843	4.45861618118632e-4	2.954	0.00178344647247453	2.798	2.78663511324145e-5	2023-03-31 plate_4	2296676.7229726864	574169.1807431709	143542.29518579293	560.7120905695034	560.7120905695034	2242.848362278016	560.7120905695034	35885.573796448254	1.0885293411099435e-6	2109889587937.821	527472396984.4546	131868099246.11385	515109762.680132	515109762.680132	2060439050.72053	515109762.680132	32967024811.52848
2023-03-31 plate_5.csv	2023-03-31	Demengeot	plate_5	2.264625	0.07132007831900194	2.407265156638004	2.665	2.7055220654716e-6	2.97	2.7055220654716e-6	2.414	6.9261364876073e-4	2.53	0.00277045459504292	2.419	4.22737822729938e-8	2.581	6.9261364876073e-4	2.533	2.7055220654716e-6	2.613	1.69095129091975e-7	2023-03-31 plate_5	369614.43144825724	369614.43144825724	1443.806372844754	360.9515932111885	23655323.612688437	1443.806372844754	369614.43144825724	5913830.903172116	2.7055220654716e-6	136614827934.81844	136614827934.81844	533651671.6203842	133412917.90509605	8743348987828.371	533651671.6203842	136614827934.81844	2185837246957.095
2023-04-03 plate_1.csv	2023-04-03	Demengeot	plate_1	1.364875	0.05146826345290019	1.4678115269058005	1.47	4.79953980067241e-7	1.533	4.79953980067241e-7	1.472	2.99971237542025e-8	1.51	1.22868218897214e-4	1.486	4.79953980067241e-7	1.468	0.00196589150235542	1.71	7.67926368107585e-6	1.559	4.91472875588854e-4	2023-04-03 plate_1	2083533.091776635	2083533.091776635	33336529.468426228	8138.801139752459	2083533.091776635	508.6750712345298	130220.81823603978	2034.7002849381233	4.79953980067241e-7	4341110144528.3037	4341110144528.3037	69457762312453	16957461502.06364	4341110144528.3037	1059841343.8789799	271319384033.01917	4239365375.5159283
2023-04-03 plate_2.csv	2023-04-03	Demengeot	plate_2	2.194375	0.13400419769544536	2.4623833953908907	2.722	8.26296317364525e-6	2.564	2.06574079341131e-6	2.908	0.033845097159251	2.524	0.00846127428981274	2.735	0.033845097159251	2.483	0.00846127428981274	2.582	0.00846127428981274	2.583	5.28829643113296e-4	2023-04-03 plate_2	121021.96015946235	484087.84063785	29.54637699205619	118.1855079682249	29.54637699205619	118.1855079682249	118.1855079682249	1890.9681274915993	5.16435198352828e-6	23434103745.341595	93736414981.36649	5721216.7347025275	22884866.93881014	5721216.7347025275	22884866.93881014	22884866.93881014	366157871.0209624
2023-04-03 plate_3.csv	2023-04-03	Demengeot	plate_3	2.333125	0.14837254029733987	2.6298700805946797	3.086	2.4093590514766e-6	3.083	2.4093590514766e-6	2.668	3.85497448236256e-5	2.713	0.00246718366871204	3.17	0.00246718366871204	2.68	2.4093590514766e-6	3.158	0.00986873467484817	2.73	0.00246718366871204	2023-04-03 plate_3	415048.1429437177	415048.1429437177	25940.508933982357	405.32045209347405	405.32045209347405	415048.1429437177	101.33011302336843	405.32045209347405	2.4093590514766e-6	172264960961.02872	172264960961.02872	10766560060.064295	168227500.93850452	168227500.93850452	172264960961.02872	42056875.23462609	168227500.93850452
2023-04-03 plate_4.csv	2023-04-03	Demengeot	plate_4	2.273	0.06720119046564578	2.4074023809312917	2.476	4.44868490134334e-7	2.576	4.44868490134334e-7	2.42	1.77947396053733e-6	2.462	4.55545333897558e-4	2.477	4.44868490134334e-7	2.474	1.13886333474389e-4	2.876	0.00728872534236092	2.466	4.44868490134334e-7	2023-04-03 plate_4	2247855.314944955	2247855.314944955	561963.8287362406	2195.1712060009327	2247855.314944955	8780.684824003769	137.19820037505843	2247855.314944955	4.44868490134334e-7	5052853516926.283	5052853516926.283	1263213379231.575	4934427262.623323	5052853516926.283	19737709050.49338	308401703.913958	5052853516926.283
2023-04-03 plate_5.csv	2023-04-03	Demengeot	plate_5	2.154375	0.11023084543681184	2.374836690873624	2.389	9.63246122038922e-8	2.501	1.54119379526228e-6	2.568	0.00631272978539428	2.532	0.00631272978539428	2.444	3.85298448815569e-7	2.471	3.94545611587142e-4	2.414	1.54119379526228e-6	2.418	1.54119379526228e-6	2023-04-03 plate_5	10381562.688083086	648847.6680051909	158.41007519658027	158.41007519658027	2595390.6720207706	2534.561203145288	648847.6680051909	648847.6680051909	8.187592037330861e-7	12679628687835.13	792476792989.6932	193475779.53849986	193475779.53849986	3169907171958.7812	3095612472.6160026	792476792989.6932	792476792989.6932
2023-04-03 plate_6.csv	2023-04-03	Demengeot	plate_6	2.2523750000000002	0.07592842023906468	2.4042318404781295	2.428	4.73900881051784e-7	2.477	1.18475220262946e-7	2.438	0.00194109800878811	2.44	4.85274502197027e-4	2.504	7.58241409682855e-6	2.462	4.85274502197027e-4	2.57	1.89560352420714e-6	2.754	0.00776439203515243	2023-04-03 plate_6	2110145.8975568525	8440583.59022741	515.1723382707153	2060.689353082863	131884.1185973032	2060.689353082863	527536.4743892121	128.793084567679	2.96188050657365e-7	7124345134361.624	28497380537446.496	1739342073.8187537	6957368295.275021	445271570897.6012	6957368295.275021	1781086283590.4026	434835518.45468897
2023-04-03 plate_7.csv	2023-04-03	Demengeot	plate_7	2.0275	0.1267190367928761	2.280938073585752	2.324	4.67875776240166e-7	3.369	7.48601241984265e-6	2.35	4.7910479486993e-4	2.368	0.00766567671791888	2.339	0.00766567671791888	2.564	1.19776198717482e-4	2.612	4.7910479486993e-4	2.72	0.00766567671791888	2023-04-03 plate_7	2137319.4569634837	133582.46606021785	2087.226032190902	130.45162701193138	130.45162701193138	8348.904128763643	2087.226032190902	130.45162701193138	3.976944098041408e-6	537427583660.55115	33589223978.784473	524831624.668507	32801976.541781686	32801976.541781686	2099326498.6740365	524831624.668507	32801976.541781686
2023-04-03 plate_8.csv	2023-04-03	Demengeot	plate_8	1.846	0.08432589841120662	2.014651796822413	2.179	1.40270951210604e-6	2.098	3.50677378026509e-7	2.113	0.00143637454039658	2.026	3.59093635099145e-4	2.288	5.61083804842414e-6	2.142	1.40270951210604e-6	2.091	8.76693445066272e-8	2.026	8.97734087747863e-5	2023-04-03 plate_8	712905.9804396646	2851623.9217586666	696.1972465231124	2784.7889860924497	178226.49510991678	712905.9804396646	11406495.687034674	11139.155944369792	8.766934450662745e-7	813175899114.6235	3252703596458.504	794117088.9791274	3176468355.9165096	203293974778.65662	813175899114.6235	13010814385834.023	12705873423.66603
2023-04-10 plate_1.csv	2023-04-10	Demengeot	plate_1	2.010625	0.07161790977122974	2.1538608195424596	2.495	2.02971076163707e-6	2.163	1.26856922602317e-7	2.394	0.00831369527966544	2.471	0.00831369527966544	2.157	1.26856922602317e-7	2.357	3.24753721861931e-5	2.276	1.29901488744772e-4	2.175	1.29901488744772e-4	2023-04-10 plate_1	492681.03559417825	7882896.569506845	120.28345595560992	120.28345595560992	7882896.569506845	30792.56472463616	7698.141181159064	7698.141181159064	1.0782838421196935e-6	456912193570.16833	7310595097122.6875	111550828.50834188	111550828.50834188	7310595097122.6875	28557012098.135536	7139253024.533907	7139253024.533907
2023-04-10 plate_2.csv	2023-04-10	Demengeot	plate_2	2.015125	0.10330597756180418	2.221736955123608	2.281	3.97428019580113e-7	2.678	1.58971207832045e-6	2.232	0.00651146067280057	2.43	0.00162786516820014	2.353	4.06966292050036e-4	2.331	6.35884831328181e-6	2.299	6.35884831328181e-6	2.337	2.54353932531272e-5	2023-04-10 plate_2	2516178.907205664	629044.7268014168	153.575372754252	614.3014910170089	2457.2059640680295	157261.18170035395	157261.18170035395	39315.29542508855	9.935700489502815e-7	2532462517226.6787	633115629306.6704	154569245.43619868	618276981.7447956	2473107926.9791765	158278907326.66736	158278907326.66736	39569726831.6669
2023-04-10 plate_3.csv	2023-04-10	Demengeot	plate_3	2.029875	0.13431778682342432	2.2985105736468485	2.449	4.34860207433979e-7	2.573	4.34860207433979e-7	2.312	0.00178118740964958	2.368	0.00178118740964958	2.893	1.73944082973592e-6	2.303	4.45296852412394e-4	2.312	1.11324213103099e-4	2.367	6.95776331894366e-6	2023-04-10 plate_3	2299589.575925549	2299589.575925549	561.4232363099478	561.4232363099478	574897.3939813859	2245.6929452397962	8982.771780959145	143724.3484953469	4.34860207433979e-7	5288112217705.446	5288112217705.446	1291043021.900742	1291043021.900742	1322028054426.3584	5164172087.60298	20656688350.411827	330507013606.5906
2023-04-10 plate_4.csv	2023-04-10	Demengeot	plate_4	2.360125	0.15722544096206026	2.6745758819241203	2.739	4.8565360589422e-7	3.064	1.94261442357688e-6	3.181	0.00795694867897091	2.704	0.00198923716974273	3.289	1.94261442357688e-6	2.695	4.97309292435682e-4	2.682	4.8565360589422e-7	3.246	1.94261442357688e-6	2023-04-10 plate_4	2059080.7683981443	514770.19209953607	125.67631643055066	502.70526572220194	514770.19209953607	2010.8210628888096	2059080.7683981443	514770.19209953607	1.21413401473555e-6	1695925444314.837	423981361078.7092	103511074.48210663	414044297.92842597	423981361078.7092	1656177191.7137053	1695925444314.837	423981361078.7092
2023-04-10 plate_5.csv	2023-04-10	Demengeot	plate_5	1.941375	0.06718830149023608	2.075751602980472	2.405	1.95398478024564e-6	2.216	4.88496195061409e-7	2.218	0.00200088041497153	2.177	1.25055025935721e-4	2.088	3.12637564839302e-5	2.225	0.00200088041497153	2.116	1.95398478024564e-6	2.124	1.22124048765352e-7	2023-04-10 plate_5	511774.712940337	2047098.8517613525	499.7799931057993	7996.479889692764	31985.919558771107	499.7799931057993	511774.712940337	8188395.407045426	1.2212404876535245e-6	419061370888.2632	1676245483553.0564	409239620.00807065	6547833920.12911	26191335680.516483	409239620.00807065	419061370888.2632	6704981934212.238
2023-04-10 plate_6.csv	2023-04-10	Demengeot	plate_6	1.72525	0.06164356066474887	1.8485371213294977	2.084	6.85389745625377e-6	1.86	1.07092147753965e-7	2.001	0.0280735639808155	1.936	0.00701839099520386	1.857	1.71347436406344e-6	1.948	6.85389745625377e-6	2.167	0.00701839099520386	1.864	4.38649437200241e-4	2023-04-10 plate_6	145902.3871282988	9337752.776211137	35.62069998249475	142.48279992997934	583609.5485131961	145902.3871282988	142.48279992997934	2279.7247988796703	3.4804948020038675e-6	41920012937.326225	2682880827988.8823	10234378.158526888	40937512.63410765	167680051749.30515	41920012937.326225	40937512.63410765	655000202.1457227
2023-04-10 plate_7.csv	2023-04-10	Demengeot	plate_7	2.588375	0.16293463851671142	2.914244277033423	3.372	1.86315364052698e-6	3.055	1.86315364052698e-6	3.1	0.00763147731159851	3.25	0.00763147731159851	3.353	4.76967331974907e-4	2.97	2.98104582484317e-5	3.521	0.00190786932789963	3.023	1.86315364052698e-6	2023-04-10 plate_7	536724.3893623056	536724.3893623056	131.03622787165665	131.03622787165665	2096.579645946506	33545.27433514408	524.1449114866259	536724.3893623056	1.86315364052698e-6	288073070136.33984	288073070136.33984	70330339.38875484	70330339.38875484	1125285430.2200773	18004566883.52123	281321357.555019	288073070136.33984
